I0,peak_I,peak_I_fraction,time_to_peak,total_infected,attack_rate,beta,gamma,contact_rate,infection_prob,R0_eff,scenario_id,scale_contact,scale_infection_prob,scale_gamma,csv_path,plot_path,heatmap_path,scenario_wall_time
5.0,4276.602072390522,0.3767267505629424,28.75,11041.979630444606,0.9726902422872274,0.4336749999999999,0.11875,11.0,0.039424999999999995,3.6519999999999997,357.0,1.1,0.95,0.95,sir_data\sir_5_initial_infection_contact_rate_11.0000_infection_prob_0.0394_beta_0.4337_gamma_0.1187.csv,sir_plots\sir_5_initial_infection_contact_rate11.0000_infection_prob_0.0394_beta_0.4337_gamma_0.1187_timeseries.png,,5.20558900013566
10.0,2589.1316582979994,0.2280771369184284,37.75,10073.605822716014,0.8873859956585636,0.33614999999999995,0.1375,9.0,0.037349999999999994,2.444727272727272,380.0,0.9,0.9,1.1,sir_data\sir_10_initial_infection_contact_rate_9.0000_infection_prob_0.0373_beta_0.3361_gamma_0.1375.csv,sir_plots\sir_10_initial_infection_contact_rate9.0000_infection_prob_0.0373_beta_0.3361_gamma_0.1375_timeseries.png,,5.414588399929926
5.0,4066.4146516910387,0.3582112977176743,29.0,10971.889024288394,0.9665159464665604,0.4336749999999999,0.125,11.0,0.039424999999999995,3.4693999999999994,358.0,1.1,0.95,1.0,sir_data\sir_5_initial_infection_contact_rate_11.0000_infection_prob_0.0394_beta_0.4337_gamma_0.1250.csv,sir_plots\sir_5_initial_infection_contact_rate11.0000_infection_prob_0.0394_beta_0.4337_gamma_0.1250_timeseries.png,,5.661320699844509
5.0,4079.3968715742703,0.35935490412035503,27.75,10976.60704835746,0.9669315581710236,0.45649999999999996,0.13125,11.0,0.041499999999999995,3.4780952380952375,364.0,1.1,1.0,1.05,sir_data\sir_5_initial_infection_contact_rate_11.0000_infection_prob_0.0415_beta_0.4565_gamma_0.1313.csv,sir_plots\sir_5_initial_infection_contact_rate11.0000_infection_prob_0.0415_beta_0.4565_gamma_0.1313_timeseries.png,,5.8844050001353025
5.0,3636.048736180343,0.3203002762667673,31.5,10791.650149342384,0.9506386671372784,0.41084999999999994,0.13125,11.0,0.037349999999999994,3.130285714285714,354.0,1.1,0.9,1.05,sir_data\sir_5_initial_infection_contact_rate_11.0000_infection_prob_0.0373_beta_0.4108_gamma_0.1313.csv,sir_plots\sir_5_initial_infection_contact_rate11.0000_infection_prob_0.0373_beta_0.4108_gamma_0.1313_timeseries.png,,6.065651300130412
5.0,4495.179051051363,0.39598124128359435,28.5,11104.154999572975,0.9781672832604805,0.4336749999999999,0.1125,11.0,0.039424999999999995,3.854888888888888,356.0,1.1,0.95,0.9,sir_data\sir_5_initial_infection_contact_rate_11.0000_infection_prob_0.0394_beta_0.4337_gamma_0.1125.csv,sir_plots\sir_5_initial_infection_contact_rate11.0000_infection_prob_0.0394_beta_0.4337_gamma_0.1125_timeseries.png,,6.276760300155729
5.0,4282.241960426388,0.3772235694526416,26.0,11043.814830321278,0.972851905419422,0.47932499999999995,0.13125,11.0,0.043574999999999996,3.6519999999999992,369.0,1.1,1.05,1.05,sir_data\sir_5_initial_infection_contact_rate_11.0000_infection_prob_0.0436_beta_0.4793_gamma_0.1313.csv,sir_plots\sir_5_initial_infection_contact_rate11.0000_infection_prob_0.0436_beta_0.4793_gamma_0.1313_timeseries.png,,6.487023399909958
5.0,4702.132879038872,0.4142118462860176,27.0,11154.106994335585,0.9825675646877717,0.45649999999999996,0.1125,11.0,0.041499999999999995,4.057777777777777,361.0,1.1,1.0,0.9,sir_data\sir_5_initial_infection_contact_rate_11.0000_infection_prob_0.0415_beta_0.4565_gamma_0.1125.csv,sir_plots\sir_5_initial_infection_contact_rate11.0000_infection_prob_0.0415_beta_0.4565_gamma_0.1125_timeseries.png,,6.703292800113559
10.0,3220.276834155367,0.2836748444463854,34.25,10560.605213136974,0.9302858714884579,0.35482499999999995,0.125,9.0,0.039424999999999995,2.8385999999999996,383.0,0.9,0.95,1.0,sir_data\sir_10_initial_infection_contact_rate_9.0000_infection_prob_0.0394_beta_0.3548_gamma_0.1250.csv,sir_plots\sir_10_initial_infection_contact_rate9.0000_infection_prob_0.0394_beta_0.3548_gamma_0.1250_timeseries.png,,6.565983399981633
10.0,3014.410941927798,0.26554007592739587,34.75,10422.0658018177,0.9180819064321442,0.35482499999999995,0.13125,9.0,0.039424999999999995,2.703428571428571,384.0,0.9,0.95,1.05,sir_data\sir_10_initial_infection_contact_rate_9.0000_infection_prob_0.0394_beta_0.3548_gamma_0.1313.csv,sir_plots\sir_10_initial_infection_contact_rate9.0000_infection_prob_0.0394_beta_0.3548_gamma_0.1313_timeseries.png,,6.554988499963656
10.0,2818.2134129200585,0.2482569955003575,35.25,10272.55267114,0.9049112641948556,0.35482499999999995,0.1375,9.0,0.039424999999999995,2.580545454545454,385.0,0.9,0.95,1.1,sir_data\sir_10_initial_infection_contact_rate_9.0000_infection_prob_0.0394_beta_0.3548_gamma_0.1375.csv,sir_plots\sir_10_initial_infection_contact_rate9.0000_infection_prob_0.0394_beta_0.3548_gamma_0.1375_timeseries.png,,6.557145599974319
10.0,3878.6304067344277,0.3416693452021166,31.25,10899.214797064955,0.9601140589380686,0.37349999999999994,0.1125,9.0,0.041499999999999995,3.3199999999999994,386.0,0.9,1.0,0.9,sir_data\sir_10_initial_infection_contact_rate_9.0000_infection_prob_0.0415_beta_0.3735_gamma_0.1125.csv,sir_plots\sir_10_initial_infection_contact_rate9.0000_infection_prob_0.0415_beta_0.3735_gamma_0.1125_timeseries.png,,6.559995499905199
10.0,3653.373391156545,0.32182640866424816,31.5,10799.429641142258,0.9513239641598183,0.37349999999999994,0.11875,9.0,0.041499999999999995,3.1452631578947363,387.0,0.9,1.0,0.95,sir_data\sir_10_initial_infection_contact_rate_9.0000_infection_prob_0.0415_beta_0.3735_gamma_0.1187.csv,sir_plots\sir_10_initial_infection_contact_rate9.0000_infection_prob_0.0415_beta_0.3735_gamma_0.1187_timeseries.png,,6.5447489998769015
10.0,3438.598782475109,0.3029068694921696,32.0,10689.155044500589,0.9416098524049145,0.37349999999999994,0.125,9.0,0.041499999999999995,2.9879999999999995,388.0,0.9,1.0,1.0,sir_data\sir_10_initial_infection_contact_rate_9.0000_infection_prob_0.0415_beta_0.3735_gamma_0.1250.csv,sir_plots\sir_10_initial_infection_contact_rate9.0000_infection_prob_0.0415_beta_0.3735_gamma_0.1250_timeseries.png,,6.537450399948284
10.0,3232.976559940618,0.2847935658862419,32.5,10568.549763139696,0.9309857085218196,0.37349999999999994,0.13125,9.0,0.041499999999999995,2.845714285714285,389.0,0.9,1.0,1.05,sir_data\sir_10_initial_infection_contact_rate_9.0000_infection_prob_0.0415_beta_0.3735_gamma_0.1313.csv,sir_plots\sir_10_initial_infection_contact_rate9.0000_infection_prob_0.0415_beta_0.3735_gamma_0.1313_timeseries.png,,6.527943199966103
10.0,3036.3692667377636,0.26747438924751266,33.0,10437.802469224596,0.919468152680109,0.37349999999999994,0.1375,9.0,0.041499999999999995,2.716363636363636,390.0,0.9,1.0,1.1,sir_data\sir_10_initial_infection_contact_rate_9.0000_infection_prob_0.0415_beta_0.3735_gamma_0.1375.csv,sir_plots\sir_10_initial_infection_contact_rate9.0000_infection_prob_0.0415_beta_0.3735_gamma_0.1375_timeseries.png,,6.519522099988535
10.0,4082.3030972275615,0.35961091413209667,29.5,10977.212445402638,0.9669848877204579,0.39217499999999994,0.1125,9.0,0.043574999999999996,3.4859999999999993,391.0,0.9,1.05,0.9,sir_data\sir_10_initial_infection_contact_rate_9.0000_infection_prob_0.0436_beta_0.3922_gamma_0.1125.csv,sir_plots\sir_10_initial_infection_contact_rate9.0000_infection_prob_0.0436_beta_0.3922_gamma_0.1125_timeseries.png,,6.514450800139457
10.0,3859.0311121766863,0.3399428393390316,29.75,10891.162701562653,0.9594047481996699,0.39217499999999994,0.11875,9.0,0.043574999999999996,3.3025263157894735,392.0,0.9,1.05,0.95,sir_data\sir_10_initial_infection_contact_rate_9.0000_infection_prob_0.0436_beta_0.3922_gamma_0.1187.csv,sir_plots\sir_10_initial_infection_contact_rate9.0000_infection_prob_0.0436_beta_0.3922_gamma_0.1187_timeseries.png,,6.49472750001587
10.0,3645.0247023425068,0.32109097096040407,30.25,10795.497677549138,0.9509775966833278,0.39217499999999994,0.125,9.0,0.043574999999999996,3.1373999999999995,393.0,0.9,1.05,1.0,sir_data\sir_10_initial_infection_contact_rate_9.0000_infection_prob_0.0436_beta_0.3922_gamma_0.1250.csv,sir_plots\sir_10_initial_infection_contact_rate9.0000_infection_prob_0.0436_beta_0.3922_gamma_0.1250_timeseries.png,,6.4770037000998855
10.0,3440.6723792774837,0.30308953305827024,30.5,10690.31972782518,0.9417124495970031,0.39217499999999994,0.13125,9.0,0.043574999999999996,2.9879999999999995,394.0,0.9,1.05,1.05,sir_data\sir_10_initial_infection_contact_rate_9.0000_infection_prob_0.0436_beta_0.3922_gamma_0.1313.csv,sir_plots\sir_10_initial_infection_contact_rate9.0000_infection_prob_0.0436_beta_0.3922_gamma_0.1313_timeseries.png,,6.4696279999334365
10.0,3244.355346476716,0.2857959255176811,31.0,10575.765883425085,0.9316213780325128,0.39217499999999994,0.1375,9.0,0.043574999999999996,2.8521818181818177,395.0,0.9,1.05,1.1,sir_data\sir_10_initial_infection_contact_rate_9.0000_infection_prob_0.0436_beta_0.3922_gamma_0.1375.csv,sir_plots\sir_10_initial_infection_contact_rate9.0000_infection_prob_0.0436_beta_0.3922_gamma_0.1375_timeseries.png,,6.47224529995583
10.0,4274.678027764856,0.37655726107865184,28.0,11041.214576274928,0.9726228485090669,0.41084999999999994,0.1125,9.0,0.045649999999999996,3.6519999999999992,396.0,0.9,1.1,0.9,sir_data\sir_10_initial_infection_contact_rate_9.0000_infection_prob_0.0456_beta_0.4108_gamma_0.1125.csv,sir_plots\sir_10_initial_infection_contact_rate9.0000_infection_prob_0.0456_beta_0.4108_gamma_0.1125_timeseries.png,,6.461897300090641
10.0,4053.642200330649,0.35708616986704095,28.25,10966.926819771266,0.9660788248565245,0.41084999999999994,0.11875,9.0,0.045649999999999996,3.4597894736842103,397.0,0.9,1.1,0.95,sir_data\sir_10_initial_infection_contact_rate_9.0000_infection_prob_0.0456_beta_0.4108_gamma_0.1187.csv,sir_plots\sir_10_initial_infection_contact_rate9.0000_infection_prob_0.0456_beta_0.4108_gamma_0.1187_timeseries.png,,6.448190500028431
10.0,3841.5827889749858,0.3384058129822926,28.5,10883.829111369123,0.9587587307407613,0.41084999999999994,0.125,9.0,0.045649999999999996,3.2867999999999995,398.0,0.9,1.1,1.0,sir_data\sir_10_initial_infection_contact_rate_9.0000_infection_prob_0.0456_beta_0.4108_gamma_0.1250.csv,sir_plots\sir_10_initial_infection_contact_rate9.0000_infection_prob_0.0456_beta_0.4108_gamma_0.1250_timeseries.png,,6.4494373998604715
10.0,3637.909903236911,0.3204642268531458,28.75,10791.973439226676,0.9506671458092562,0.41084999999999994,0.13125,9.0,0.045649999999999996,3.130285714285714,399.0,0.9,1.1,1.05,sir_data\sir_10_initial_infection_contact_rate_9.0000_infection_prob_0.0456_beta_0.4108_gamma_0.1313.csv,sir_plots\sir_10_initial_infection_contact_rate9.0000_infection_prob_0.0456_beta_0.4108_gamma_0.1313_timeseries.png,,6.444625200005248
10.0,3442.4670048407984,0.30324762199090893,29.25,10691.450254051946,0.9418120378833639,0.41084999999999994,0.1375,9.0,0.045649999999999996,2.987999999999999,400.0,0.9,1.1,1.1,sir_data\sir_10_initial_infection_contact_rate_9.0000_infection_prob_0.0456_beta_0.4108_gamma_0.1375.csv,sir_plots\sir_10_initial_infection_contact_rate9.0000_infection_prob_0.0456_beta_0.4108_gamma_0.1375_timeseries.png,,6.441283099818975
10.0,3036.3692667377636,0.26747438924751266,33.0,10437.802469224596,0.919468152680109,0.37349999999999994,0.1375,10.0,0.037349999999999994,2.716363636363636,430.0,1.0,0.9,1.1,sir_data\sir_10_initial_infection_contact_rate_10.0000_infection_prob_0.0373_beta_0.3735_gamma_0.1375.csv,sir_plots\sir_10_initial_infection_contact_rate10.0000_infection_prob_0.0373_beta_0.3735_gamma_0.1375_timeseries.png,,0.3431390000041574
10.0,3662.9682741946776,0.3226716238719765,33.25,10803.804646028682,0.95170935923438,0.35482499999999995,0.1125,9.5,0.037349999999999994,3.1539999999999995,401.0,0.95,0.9,0.9,sir_data\sir_10_initial_infection_contact_rate_9.5000_infection_prob_0.0373_beta_0.3548_gamma_0.1125.csv,sir_plots\sir_10_initial_infection_contact_rate9.5000_infection_prob_0.0373_beta_0.3548_gamma_0.1125_timeseries.png,,0.5424238999839872
10.0,4068.0985658686823,0.3583596340617232,26.75,10972.098030912724,0.9665343579028123,0.433675,0.125,9.5,0.045649999999999996,3.4694,423.0,0.95,1.1,1.0,sir_data\sir_10_initial_infection_contact_rate_9.5000_infection_prob_0.0456_beta_0.4337_gamma_0.1250.csv,sir_plots\sir_10_initial_infection_contact_rate9.5000_infection_prob_0.0456_beta_0.4337_gamma_0.1250_timeseries.png,,0.7683027000166476
10.0,3220.276834155367,0.2836748444463854,34.25,10560.605213136974,0.9302858714884579,0.35482499999999995,0.125,9.5,0.037349999999999994,2.8385999999999996,403.0,0.95,0.9,1.0,sir_data\sir_10_initial_infection_contact_rate_9.5000_infection_prob_0.0373_beta_0.3548_gamma_0.1250.csv,sir_plots\sir_10_initial_infection_contact_rate9.5000_infection_prob_0.0373_beta_0.3548_gamma_0.1250_timeseries.png,,0.9616229000966996
10.0,4496.5021737992065,0.3960977954368575,26.25,11104.292122061159,0.9781793624084882,0.433675,0.1125,9.5,0.045649999999999996,3.8548888888888886,421.0,0.95,1.1,0.9,sir_data\sir_10_initial_infection_contact_rate_9.5000_infection_prob_0.0456_beta_0.4337_gamma_0.1125.csv,sir_plots\sir_10_initial_infection_contact_rate9.5000_infection_prob_0.0456_beta_0.4337_gamma_0.1125_timeseries.png,,1.1384193999692798
10.0,4305.80523635215,0.37929926324455165,27.75,11050.717947425192,0.9734600024158907,0.41396249999999996,0.1125,9.5,0.043574999999999996,3.679666666666666,416.0,0.95,1.05,0.9,sir_data\sir_10_initial_infection_contact_rate_9.5000_infection_prob_0.0436_beta_0.4140_gamma_0.1125.csv,sir_plots\sir_10_initial_infection_contact_rate9.5000_infection_prob_0.0436_beta_0.4140_gamma_0.1125_timeseries.png,,1.3611479001119733
10.0,3462.9955093490594,0.3050559821484372,30.25,10702.534190453185,0.942788424106165,0.39424999999999993,0.13125,9.5,0.041499999999999995,3.0038095238095233,414.0,0.95,1.0,1.05,sir_data\sir_10_initial_infection_contact_rate_9.5000_infection_prob_0.0415_beta_0.3942_gamma_0.1313.csv,sir_plots\sir_10_initial_infection_contact_rate9.5000_infection_prob_0.0415_beta_0.3942_gamma_0.1313_timeseries.png,,1.59727399982512
10.0,4104.22085577878,0.3615416539621899,29.25,10984.960327019766,0.9676674001955397,0.39424999999999993,0.1125,10.0,0.039424999999999995,3.504444444444444,431.0,1.0,0.95,0.9,sir_data\sir_10_initial_infection_contact_rate_10.0000_infection_prob_0.0394_beta_0.3942_gamma_0.1125.csv,sir_plots\sir_10_initial_infection_contact_rate10.0000_infection_prob_0.0394_beta_0.3942_gamma_0.1125_timeseries.png,,1.7940256998408586
10.0,3669.9046257296864,0.3232826484962726,28.5,10807.226789162763,0.9520108165224421,0.41396249999999996,0.13125,9.5,0.043574999999999996,3.1539999999999995,419.0,0.95,1.05,1.05,sir_data\sir_10_initial_infection_contact_rate_9.5000_infection_prob_0.0436_beta_0.4140_gamma_0.1313.csv,sir_plots\sir_10_initial_infection_contact_rate9.5000_infection_prob_0.0436_beta_0.4140_gamma_0.1313_timeseries.png,,1.9946538000367582
10.0,3880.8673292572175,0.3418663961643074,29.5,10900.308660216468,0.9602104175666374,0.39424999999999993,0.11875,9.5,0.041499999999999995,3.3199999999999994,412.0,0.95,1.0,0.95,sir_data\sir_10_initial_infection_contact_rate_9.5000_infection_prob_0.0415_beta_0.3942_gamma_0.1187.csv,sir_plots\sir_10_initial_infection_contact_rate9.5000_infection_prob_0.0415_beta_0.3942_gamma_0.1187_timeseries.png,,2.1659388998523355
10.0,4278.013438237205,0.3768510780688165,26.5,11042.149822501035,0.9727052345402603,0.433675,0.11875,9.5,0.045649999999999996,3.652,422.0,0.95,1.1,0.95,sir_data\sir_10_initial_infection_contact_rate_9.5000_infection_prob_0.0456_beta_0.4337_gamma_0.1187.csv,sir_plots\sir_10_initial_infection_contact_rate9.5000_infection_prob_0.0456_beta_0.4337_gamma_0.1187_timeseries.png,,2.3788903998211026
10.0,2818.2134129200585,0.2482569955003575,35.25,10272.55267114,0.9049112641948556,0.35482499999999995,0.1375,9.5,0.037349999999999994,2.580545454545454,405.0,0.95,0.9,1.1,sir_data\sir_10_initial_infection_contact_rate_9.5000_infection_prob_0.0373_beta_0.3548_gamma_0.1375.csv,sir_plots\sir_10_initial_infection_contact_rate9.5000_infection_prob_0.0373_beta_0.3548_gamma_0.1375_timeseries.png,,2.5632342000026256
10.0,4085.0873181675706,0.3598561767237113,28.0,10978.221444265664,0.9670737706365102,0.41396249999999996,0.11875,9.5,0.043574999999999996,3.4859999999999998,417.0,0.95,1.05,0.95,sir_data\sir_10_initial_infection_contact_rate_9.5000_infection_prob_0.0436_beta_0.4140_gamma_0.1187.csv,sir_plots\sir_10_initial_infection_contact_rate9.5000_infection_prob_0.0436_beta_0.4140_gamma_0.1187_timeseries.png,,2.829758199863136
10.0,3474.426897578592,0.3060629754738013,29.0,10708.85595175239,0.9433453093509857,0.41396249999999996,0.1375,9.5,0.043574999999999996,3.010636363636363,420.0,0.95,1.05,1.1,sir_data\sir_10_initial_infection_contact_rate_9.5000_infection_prob_0.0436_beta_0.4140_gamma_0.1375.csv,sir_plots\sir_10_initial_infection_contact_rate9.5000_infection_prob_0.0436_beta_0.4140_gamma_0.1375_timeseries.png,,2.948073800187558
10.0,4104.22085577878,0.3615416539621899,29.25,10984.960327019766,0.9676674001955397,0.39424999999999993,0.1125,9.5,0.041499999999999995,3.504444444444444,411.0,0.95,1.0,0.9,sir_data\sir_10_initial_infection_contact_rate_9.5000_infection_prob_0.0415_beta_0.3942_gamma_0.1125.csv,sir_plots\sir_10_initial_infection_contact_rate9.5000_infection_prob_0.0415_beta_0.3942_gamma_0.1125_timeseries.png,,3.188522799871862
10.0,3244.7916076767497,0.28583435585595046,32.25,10575.915591025958,0.9316345658056693,0.37453749999999997,0.13125,9.5,0.039424999999999995,2.853619047619047,409.0,0.95,0.95,1.05,sir_data\sir_10_initial_infection_contact_rate_9.5000_infection_prob_0.0394_beta_0.3745_gamma_0.1313.csv,sir_plots\sir_10_initial_infection_contact_rate9.5000_infection_prob_0.0394_beta_0.3745_gamma_0.1313_timeseries.png,,3.4372610000427812
10.0,3873.309974161591,0.3412006672094425,28.25,10897.043006387245,0.9599227454534218,0.41396249999999996,0.125,9.5,0.043574999999999996,3.3116999999999996,418.0,0.95,1.05,1.0,sir_data\sir_10_initial_infection_contact_rate_9.5000_infection_prob_0.0436_beta_0.4140_gamma_0.1250.csv,sir_plots\sir_10_initial_infection_contact_rate9.5000_infection_prob_0.0436_beta_0.4140_gamma_0.1250_timeseries.png,,3.6417082000989467
10.0,3438.598782475109,0.3029068694921696,32.0,10689.155044500589,0.9416098524049145,0.37349999999999994,0.125,10.0,0.037349999999999994,2.9879999999999995,428.0,1.0,0.9,1.0,sir_data\sir_10_initial_infection_contact_rate_10.0000_infection_prob_0.0373_beta_0.3735_gamma_0.1250.csv,sir_plots\sir_10_initial_infection_contact_rate10.0000_infection_prob_0.0373_beta_0.3735_gamma_0.1250_timeseries.png,,3.8558022999204695
10.0,3653.373391156545,0.32182640866424816,31.5,10799.429641142258,0.9513239641598183,0.37349999999999994,0.11875,10.0,0.037349999999999994,3.1452631578947363,427.0,1.0,0.9,0.95,sir_data\sir_10_initial_infection_contact_rate_10.0000_infection_prob_0.0373_beta_0.3735_gamma_0.1187.csv,sir_plots\sir_10_initial_infection_contact_rate10.0000_infection_prob_0.0373_beta_0.3735_gamma_0.1187_timeseries.png,,4.035695299971849
10.0,3667.596591323708,0.3230793332737586,30.0,10806.134459139419,0.9519145929474471,0.39424999999999993,0.125,9.5,0.041499999999999995,3.1539999999999995,413.0,0.95,1.0,1.0,sir_data\sir_10_initial_infection_contact_rate_9.5000_infection_prob_0.0415_beta_0.3942_gamma_0.1250.csv,sir_plots\sir_10_initial_infection_contact_rate9.5000_infection_prob_0.0415_beta_0.3942_gamma_0.1250_timeseries.png,,4.274546799948439
10.0,3267.0265373694256,0.28779303535671474,30.75,10589.639464775179,0.9328435046489763,0.39424999999999993,0.1375,9.5,0.041499999999999995,2.8672727272727268,415.0,0.95,1.0,1.1,sir_data\sir_10_initial_infection_contact_rate_9.5000_infection_prob_0.0415_beta_0.3942_gamma_0.1375.csv,sir_plots\sir_10_initial_infection_contact_rate9.5000_infection_prob_0.0415_beta_0.3942_gamma_0.1375_timeseries.png,,4.449925399851054
10.0,3048.4664879686406,0.26854003593804093,32.75,10446.131220084204,0.9202018340454725,0.37453749999999997,0.1375,9.5,0.039424999999999995,2.7239090909090904,410.0,0.95,0.95,1.1,sir_data\sir_10_initial_infection_contact_rate_9.5000_infection_prob_0.0394_beta_0.3745_gamma_0.1375.csv,sir_plots\sir_10_initial_infection_contact_rate9.5000_infection_prob_0.0394_beta_0.3745_gamma_0.1375_timeseries.png,,4.667987700086087
10.0,3014.410941927798,0.26554007592739587,34.75,10422.0658018177,0.9180819064321442,0.35482499999999995,0.13125,9.5,0.037349999999999994,2.703428571428571,404.0,0.95,0.9,1.05,sir_data\sir_10_initial_infection_contact_rate_9.5000_infection_prob_0.0373_beta_0.3548_gamma_0.1313.csv,sir_plots\sir_10_initial_infection_contact_rate9.5000_infection_prob_0.0373_beta_0.3548_gamma_0.1313_timeseries.png,,4.8287118000444025
10.0,3450.0889552465565,0.30391904115984464,32.0,10695.602148570968,0.9421777791200642,0.37453749999999997,0.125,9.5,0.039424999999999995,2.9962999999999997,408.0,0.95,0.95,1.0,sir_data\sir_10_initial_infection_contact_rate_9.5000_infection_prob_0.0394_beta_0.3745_gamma_0.1250.csv,sir_plots\sir_10_initial_infection_contact_rate9.5000_infection_prob_0.0394_beta_0.3745_gamma_0.1250_timeseries.png,,4.972291999962181
10.0,3672.289421388737,0.3234927256332573,27.25,10808.300254006095,0.9521053782598745,0.433675,0.1375,9.5,0.045649999999999996,3.1539999999999995,425.0,0.95,1.1,1.1,sir_data\sir_10_initial_infection_contact_rate_9.5000_infection_prob_0.0456_beta_0.4337_gamma_0.1375.csv,sir_plots\sir_10_initial_infection_contact_rate9.5000_infection_prob_0.0456_beta_0.4337_gamma_0.1375_timeseries.png,,5.257716500200331
10.0,3878.6304067344277,0.3416693452021166,31.25,10899.214797064955,0.9601140589380686,0.37349999999999994,0.1125,10.0,0.037349999999999994,3.3199999999999994,426.0,1.0,0.9,0.9,sir_data\sir_10_initial_infection_contact_rate_10.0000_infection_prob_0.0373_beta_0.3735_gamma_0.1125.csv,sir_plots\sir_10_initial_infection_contact_rate10.0000_infection_prob_0.0373_beta_0.3735_gamma_0.1125_timeseries.png,,5.468660600017756
10.0,3232.976559940618,0.2847935658862419,32.5,10568.549763139696,0.9309857085218196,0.37349999999999994,0.13125,10.0,0.037349999999999994,2.845714285714285,429.0,1.0,0.9,1.05,sir_data\sir_10_initial_infection_contact_rate_10.0000_infection_prob_0.0373_beta_0.3735_gamma_0.1313.csv,sir_plots\sir_10_initial_infection_contact_rate10.0000_infection_prob_0.0373_beta_0.3735_gamma_0.1313_timeseries.png,,5.652311000041664
10.0,3880.8673292572175,0.3418663961643074,29.5,10900.308660216468,0.9602104175666374,0.39424999999999993,0.11875,10.0,0.039424999999999995,3.3199999999999994,432.0,1.0,0.95,0.95,sir_data\sir_10_initial_infection_contact_rate_10.0000_infection_prob_0.0394_beta_0.3942_gamma_0.1187.csv,sir_plots\sir_10_initial_infection_contact_rate10.0000_infection_prob_0.0394_beta_0.3942_gamma_0.1187_timeseries.png,,5.854565299814567
10.0,3866.3336545374145,0.3405861217880034,27.0,10894.134851607088,0.9596665655045004,0.433675,0.13125,9.5,0.045649999999999996,3.3041904761904757,424.0,0.95,1.1,1.05,sir_data\sir_10_initial_infection_contact_rate_9.5000_infection_prob_0.0456_beta_0.4337_gamma_0.1313.csv,sir_plots\sir_10_initial_infection_contact_rate9.5000_infection_prob_0.0456_beta_0.4337_gamma_0.1313_timeseries.png,,6.103450500173494
10.0,3436.3159398685193,0.3027057734204122,33.75,10687.925328538708,0.9415015264745161,0.35482499999999995,0.11875,9.5,0.037349999999999994,2.9879999999999995,402.0,0.95,0.9,0.95,sir_data\sir_10_initial_infection_contact_rate_9.5000_infection_prob_0.0373_beta_0.3548_gamma_0.1187.csv,sir_plots\sir_10_initial_infection_contact_rate9.5000_infection_prob_0.0373_beta_0.3548_gamma_0.1187_timeseries.png,,6.297110799932852
10.0,3889.9062036453697,0.3426626324564279,31.0,10903.969366725885,0.9605328899511879,0.37453749999999997,0.1125,9.5,0.039424999999999995,3.3292222222222216,406.0,0.95,0.95,0.9,sir_data\sir_10_initial_infection_contact_rate_9.5000_infection_prob_0.0394_beta_0.3745_gamma_0.1125.csv,sir_plots\sir_10_initial_infection_contact_rate9.5000_infection_prob_0.0394_beta_0.3745_gamma_0.1125_timeseries.png,,6.512443399988115
10.0,3665.340424256095,0.3228805870556814,31.5,10805.005226613755,0.9518151186234809,0.37453749999999997,0.11875,9.5,0.039424999999999995,3.154,407.0,0.95,0.95,0.95,sir_data\sir_10_initial_infection_contact_rate_9.5000_infection_prob_0.0394_beta_0.3745_gamma_0.1187.csv,sir_plots\sir_10_initial_infection_contact_rate9.5000_infection_prob_0.0394_beta_0.3745_gamma_0.1187_timeseries.png,,6.675488699926063
10.0,3667.596591323708,0.3230793332737586,30.0,10806.134459139419,0.9519145929474471,0.39424999999999993,0.125,10.0,0.039424999999999995,3.1539999999999995,433.0,1.0,0.95,1.0,sir_data\sir_10_initial_infection_contact_rate_10.0000_infection_prob_0.0394_beta_0.3942_gamma_0.1250.csv,sir_plots\sir_10_initial_infection_contact_rate10.0000_infection_prob_0.0394_beta_0.3942_gamma_0.1250_timeseries.png,,6.570384799968451
10.0,3462.9955093490594,0.3050559821484372,30.25,10702.534190453185,0.942788424106165,0.39424999999999993,0.13125,10.0,0.039424999999999995,3.0038095238095233,434.0,1.0,0.95,1.05,sir_data\sir_10_initial_infection_contact_rate_10.0000_infection_prob_0.0394_beta_0.3942_gamma_0.1313.csv,sir_plots\sir_10_initial_infection_contact_rate10.0000_infection_prob_0.0394_beta_0.3942_gamma_0.1313_timeseries.png,,6.5598643000703305
10.0,3267.0265373694256,0.28779303535671474,30.75,10589.639464775179,0.9328435046489763,0.39424999999999993,0.1375,10.0,0.039424999999999995,2.8672727272727268,435.0,1.0,0.95,1.1,sir_data\sir_10_initial_infection_contact_rate_10.0000_infection_prob_0.0394_beta_0.3942_gamma_0.1375.csv,sir_plots\sir_10_initial_infection_contact_rate10.0000_infection_prob_0.0394_beta_0.3942_gamma_0.1375_timeseries.png,,6.562417199835181
10.0,4315.954116723085,0.38019328019054655,27.5,11053.81801785176,0.9737330882533263,0.4149999999999999,0.1125,10.0,0.041499999999999995,3.688888888888888,436.0,1.0,1.0,0.9,sir_data\sir_10_initial_infection_contact_rate_10.0000_infection_prob_0.0415_beta_0.4150_gamma_0.1125.csv,sir_plots\sir_10_initial_infection_contact_rate10.0000_infection_prob_0.0415_beta_0.4150_gamma_0.1125_timeseries.png,,6.569389800075442
